Bedrooms,Bathrooms,SquareFeet,Neighborhood
3,1,-1.2517207810143385,1
4,2,0.28431484202654267,0
5,3,1.1548508682069516,1
5,1,-0.04582856111572818,2
4,2,0.8542466116616207,0
2,1,1.1548508682069516,1
2,3,-1.1787417129513102,1
5,3,-0.028452592529292876,2
2,3,1.40506481585162,2
2,1,0.02715050694730011,0
3,2,0.5849190985718735,2
4,2,1.19829078967304,0
4,1,1.2104539676835446,1
5,3,-0.059729335984876425,2
3,2,-1.665268833371499,2
3,3,-0.5306180846772732,2
2,3,-1.6374672836332023,0
2,1,-0.20221227839364594,0
3,2,-1.383778142271247,0
2,1,0.3416555383617792,2
3,1,0.5032520462156276,1
3,1,-1.7226095297067354,0
4,1,1.1618012556415258,0
4,1,-0.36033359253020725,1
5,1,1.6257396168993483,2
2,2,1.5857748891505472,0
4,3,1.1322621090445857,2
5,1,-1.3542389956743068,1
5,1,-1.0379963674011843,2
2,2,-0.3290568490746237,0
3,2,1.038431878677835,2
5,3,1.1253117216100115,1
2,3,0.053214459826953074,2
3,1,-0.9267901684479983,0
5,2,-0.8903006344164841,0
5,2,0.4997768524983405,2
3,2,-0.9372157495998594,0
2,2,-0.3082056867709013,0
5,2,-0.9789180742073043,0
4,2,-0.5080293255149073,2
3,2,-1.0484219485530455,1
2,3,-1.220444037558755,0
4,3,-1.5488498438423823,2
4,2,-0.9580669119035818,0
3,2,1.1618012556415258,0
5,2,-0.6922145925311216,1
3,3,0.12966872160726842,1
4,3,-1.2482455872970515,1
5,2,-0.07884290142995527,1
2,1,-1.64615526792642,1
2,2,0.2513005017123156,0
3,1,0.3260171666339874,1
5,2,-1.1509401632130138,2
4,1,-1.6878575925338648,2
5,3,0.7482532032843654,1
2,3,-0.8485983098090394,1
3,1,-0.9737052836313737,1
2,1,0.7586787844362266,0
5,2,-1.3299126396532974,0
3,2,0.09839197815168488,2
3,2,1.116623737316794,0
4,2,-0.5844835872952228,0
2,1,1.1305245121859422,2
5,2,0.06711523469610133,2
4,2,-0.42636227315866143,0
4,1,0.2130733708221579,0
4,2,-0.24043940928380364,2
2,3,-1.2986358961977138,2
4,1,-0.7825696291805853,1
2,3,0.43548576872852984,1
4,2,0.2513005017123156,2
5,1,-1.1196634197574302,1
3,3,1.594462873443765,1
2,3,0.12445593103133784,1
4,1,-1.3559765925329503,0
2,2,-0.91288939357885,2
2,3,-1.6496304616437072,0
3,1,-1.1300890009092914,2
4,3,-0.5914339747297969,0
4,1,1.201765983390327,2
3,3,1.594462873443765,2
3,2,-1.479345969496641,0
2,1,0.27215166401603796,0
4,2,1.2330427268459105,1
3,3,1.4763062870560049,2
5,1,1.2191419519767621,1
4,3,-1.1457273726370831,2
3,1,-1.4306932574546223,2
5,2,-0.5931715715884404,1
4,3,1.2243547425526928,0
4,1,-0.7009025768243393,2
5,1,1.2886458263225034,1
4,2,-0.07363011085402467,0
5,1,-1.52799868153866,2
2,2,-1.5575378281356,1
4,1,-0.9441661370344336,1
4,2,-0.6383490899131722,0
2,2,0.6040326640169523,1
2,1,-1.564488215570174,2
3,2,1.2452059048564152,0
4,2,-1.1856921003858845,2
2,1,-0.6053347495989451,1
2,1,-0.08579328886452939,1
4,1,-0.9024638124269888,1
4,1,1.034956684960548,2
2,1,-1.4063669014336129,0
2,2,0.4320105750112428,2
3,1,0.6248838263206747,1
2,3,0.16094546506285198,0
4,3,-1.6600560427955682,1
4,3,-0.5653700218501438,0
2,2,0.6700613446454065,0
4,3,0.04626407239237895,2
5,1,-1.1370393883438654,0
2,1,-0.457639016614245,1
2,2,0.2078605802462273,2
3,2,0.5640679362681511,1
5,1,0.6631109572108324,2
2,2,0.02888810380594364,0
4,2,-0.8103711789188818,2
3,3,-0.7495552888663581,1
2,1,1.7178322504074555,0
2,3,0.7100260723942077,1
4,2,1.241730711139128,2
5,2,0.5293159990952805,0
4,2,1.5822996954332602,2
2,2,-0.6696258333687557,0
3,3,-1.2777847338939916,2
5,3,1.182652417945248,2
3,3,1.2782202451706424,1
3,2,0.4198473970007381,1
5,1,1.2156667582594751,2
3,3,0.2964780200370474,1
2,3,0.2234989519740191,2
3,1,0.6318342137552488,1
5,1,-1.0744859014326984,1
3,3,0.06190244412017073,1
3,1,-0.9858684616418784,0
3,3,-1.1700537286580925,0
4,1,1.1079357530235763,0
2,2,-1.4445940323237705,2
2,2,-0.030190189387936404,2
4,3,-0.36554638310613785,1
3,3,-0.9285277653066418,0
4,2,0.44764894673903455,2
5,3,-0.4750149852006803,2
5,2,0.4667625121841134,1
5,1,-0.0805804982885988,0
4,3,-0.8503359066676829,0
3,2,0.09839197815168488,0
4,3,0.7986435121850278,0
3,2,-1.6061905401776189,1
5,3,-0.5705828124260744,1
4,2,0.5380039833884982,1
5,3,0.5362663865298546,0
3,3,1.231305129987267,2
2,2,-1.335125430229228,0
5,2,-0.20742506896957655,2
4,3,1.100985365589002,2
4,3,0.7360900252738607,2
2,2,-1.2221816344173986,1
5,2,-1.3994165139990387,2
5,3,1.034956684960548,1
5,2,-1.720871932848092,2
2,3,-0.15008437263434002,0
2,3,-1.6339920899159153,2
4,1,-1.7347727077172401,1
5,1,-1.069273110856768,0
5,3,-1.427218063737335,2
3,2,0.9081121142795702,1
5,2,-1.105762644888282,2
2,2,-1.0101948176628877,1
5,2,-1.3142742679255057,0
4,2,0.4737128996186875,1
2,1,-1.6374672836332023,1
5,2,0.2860524388851862,0
3,2,-0.6088099433162322,0
4,2,-1.4133172888681869,2
5,1,0.2999532137543344,0
2,1,1.1339997059032292,0
4,2,-1.1300890009092914,2
4,2,1.0401694755364785,1
2,1,-1.2551959747316257,2
3,3,0.5067272399329146,0
3,1,-0.34817041451970254,0
2,2,1.5232214022393802,1
5,3,-0.7704064511700806,0
4,1,0.5553799519749335,0
2,1,-0.6956897862484087,0
2,2,0.7013380881009901,0
3,2,1.394639234699759,2
2,2,1.3425113289404529,0
3,2,-0.6557250584996075,0
2,1,0.5762311142786558,1
5,3,1.6483283760617142,2
5,2,-1.1787417129513102,2
2,1,-1.698283173685726,1
2,2,0.3242795697753439,2
3,2,1.716094653548812,1
5,1,-1.7173967391308047,2
4,3,-0.7356545139972099,2
2,1,0.8907361456931349,1
4,1,0.8594594022375514,2
3,3,1.6135764388888436,0
2,3,0.9810911823425985,0
3,1,-0.25781537787023895,1
5,1,1.0540702504056267,1
3,2,0.4337481718698863,2
5,3,1.319922569778087,2
3,3,1.690030700669159,0
5,1,-0.12228282289604353,2
4,1,-1.0605851265635502,2
2,1,0.6909125069491289,2
3,1,0.360769103806858,1
4,3,-0.9372157495998594,2
3,1,-1.131826597767935,1
2,1,0.06885283155474485,0
5,1,1.37552566925468,1
2,2,1.6796051195172979,0
2,2,0.7187140566874254,0
2,1,1.116623737316794,2
5,3,1.160063658782882,0
4,2,1.0314814912432608,0
3,3,0.1748462399320002,0
5,2,0.13140631846591197,1
2,3,1.1583260619242386,0
4,3,1.1809148210866045,1
5,2,-0.3585959956715637,2
5,1,-1.3229622522187232,1
2,3,0.27215166401603796,1
4,1,-0.6817890113792604,1
4,1,1.005417538363608,0
2,1,-0.19004910038314124,0
5,2,1.1513756744896646,1
3,2,-1.6670064302301424,2
4,1,1.1479004807723774,0
5,3,0.979353585483955,1
3,3,0.2825772451678991,0
3,2,-0.030190189387936404,2
2,1,-1.2082808595482504,2
5,1,-1.2412951998624773,2
2,3,-0.05625414226758937,0
4,3,-0.43852545116916614,0
4,2,-0.2334890218492295,0
3,1,0.5032520462156276,2
3,2,-1.3525013988156633,0
4,2,0.21133577396351438,0
5,3,0.26172608286417676,1
4,1,-0.2282762312732989,1
4,3,-0.1778859223726365,0
5,1,-0.8607614878195441,0
4,2,1.3407737320818094,0
5,1,0.7517283970016524,2
2,1,0.3416555383617792,2
5,2,1.497157449359727,2
4,1,-0.3151560742054755,2
3,2,0.05668965354424013,1
2,2,-1.2395576030038338,0
2,1,-0.8555486972436135,0
2,1,0.26172608286417676,0
3,2,-0.5254052941013426,1
3,3,-0.34990801137834604,0
2,3,-0.5288804878186297,0
5,2,-0.36554638310613785,1
5,3,-0.02150220509471875,1
3,3,1.120098931034081,2
2,1,-0.2786665401739613,1
5,2,0.1574702713455649,0
5,3,-1.1839545035272407,2
2,2,-1.7330351108585966,1
2,1,0.7204516535460689,2
5,3,1.4398167530244905,0
4,3,-1.0571099328462632,1
4,1,0.23913732370181087,0
4,3,1.3668376849614623,2
4,2,-1.03104597996661,0
2,1,0.8038563027609583,0
5,2,-0.03366538310522347,2
5,3,-1.701758367403013,2
4,2,-1.2951607024804268,0
2,3,1.6465907792030707,2
3,2,-0.6748386239446863,2
2,2,-0.8955134249924147,2
5,3,0.5397415802471417,2
3,3,1.4988950462183708,1
5,1,-0.5584196344155697,2
2,3,-0.6939521893897651,1
4,2,-1.2899479119044963,2
3,1,-0.516717309808125,2
3,3,0.7899555278918101,0
2,2,1.6587539572135754,0
2,3,-0.007601430225570505,0
3,1,0.5449543708230723,0
4,1,0.20091019281165318,2
3,3,-1.3212246553600797,0
4,1,0.49456406192240987,1
5,3,0.9776159886253114,0
4,3,0.2634636797228203,0
4,2,1.3320857477885917,2
3,1,-0.9215773778720677,2
3,3,1.6153140357474873,1
3,3,1.4641431090455002,0
3,1,0.23392453312588027,0
3,1,0.36250670066550156,2
4,2,-1.3976789171403952,0
5,3,1.6153140357474873,0
4,1,0.1748462399320002,2
4,3,-0.8729246658300488,1
3,1,1.0158431195154691,2
4,2,-0.91288939357885,1
2,3,-1.0710107077154114,2
3,1,-1.4115796920095434,2
3,2,0.842083433651116,1
4,3,1.3286105540713047,2
5,3,0.5484295645403593,0
3,2,-0.21437545640415068,1
3,2,0.1626830619214955,2
4,2,-1.4133172888681869,1
3,1,0.953289632604302,1
2,2,0.9706656011907373,1
4,3,1.4519799310349955,1
5,1,1.352936910092314,2
5,2,-0.713065754834844,1
2,3,1.5909876797264777,1
4,1,-1.194380084679102,1
4,3,-0.3082056867709013,1
2,3,1.0853469938612104,2
5,2,-0.8677118752541182,1
5,1,-1.1596281475062313,1
4,3,-1.5453746501250953,1
3,2,-1.2152312469828244,1
2,3,-0.3620711893888508,2
4,3,0.7969059153263842,1
2,2,-1.5140979066695117,1
2,3,-0.9702300899140865,1
4,1,-1.4098420951508999,1
4,2,0.8750977739653432,1
3,2,0.41115941270752043,0
5,2,-1.0484219485530455,2
2,2,-1.5783889904393222,1
3,3,1.0697086221334187,1
4,2,-0.15008437263434002,0
4,1,-1.131826597767935,0
3,3,-1.7069711579789435,1
4,1,0.4963016587810534,2
4,2,1.2886458263225034,0
5,1,0.15225748076963433,2
4,3,-0.968492493055443,0
3,3,-0.15703476006891415,0
3,1,1.2990714074743646,2
2,3,0.41289700956616393,0
2,1,-1.269096749600774,2
4,1,0.04626407239237895,0
2,2,-0.9181021841547806,1
3,1,-1.0588475297049067,0
3,1,-0.49065335692847206,2
4,1,-1.4880339537898588,0
3,2,-1.2916855087631398,2
4,3,1.486731868207866,2
5,3,1.4068024127102636,2
4,3,1.1287869153272987,0
4,2,0.4910888682051228,0
3,3,1.1461628839137339,2
5,3,-0.29430491190175306,1
3,3,-0.5497316501223521,1
3,2,-0.8885630375578406,0
2,2,-0.18136111608992359,1
4,3,-0.7339169171385663,1
5,3,1.3894264441238282,1
4,3,-0.8294847443639606,2
3,1,1.034956684960548,0
4,3,-0.5601572312742132,0
2,2,-0.20221227839364594,2
3,2,0.2808396483092556,1
5,1,-0.4246246763000179,0
4,3,0.7430404127084348,1
3,1,-0.3342696396505543,1
5,3,-0.9980316396523831,1
5,1,0.7586787844362266,0
2,3,1.3372985383645224,1
2,1,1.001942344646321,2
4,3,1.0697086221334187,2
3,1,0.6891749100904854,0
2,3,0.23392453312588027,0
5,2,-0.772144048028724,1
4,3,0.041051281816448355,1
2,3,-0.1379211946238353,1
3,2,0.6822245226559112,1
2,3,0.6092454545928829,0
3,1,0.1279311247486249,2
3,3,0.14183189961777315,0
2,1,-1.5592754249942435,2
3,1,0.9654528106148067,2
3,1,0.6387846011898229,2
4,1,-0.4402630480278097,0
2,3,0.5171528210847758,0
5,2,0.21133577396351438,0
3,2,0.668323747786763,2
3,3,-0.9181021841547806,0
3,1,-1.5888145715911834,2
5,1,1.5597109362708943,2
4,3,-1.7121839485548742,0
5,2,1.1148861404581503,0
2,3,0.7656291718708007,2
4,3,1.5388597739671719,0
4,3,1.1079357530235763,2
3,1,0.2947404231784039,0
2,2,-1.050159545411689,1
5,1,0.44243615616310394,0
4,1,-1.5783889904393222,0
2,2,-0.9285277653066418,0
5,3,0.1279311247486249,2
5,1,-1.524523487821373,2
4,3,-0.7026401736829828,2
2,2,-0.3794471579752861,2
4,1,1.179177224227961,2
2,3,-0.9632797024795124,1
5,3,1.0280062975259738,2
2,1,1.4676183027627872,2
2,2,-1.6322544930572718,2
5,2,-1.1544153569303008,2
4,3,0.13661910904184255,1
5,2,0.04452647553373542,1
3,2,-0.9250525715893547,1
4,1,0.3260171666339874,0
2,3,-1.6114033307535494,0
3,3,0.6561605697762583,1
4,2,-0.9181021841547806,0
4,1,-0.1379211946238353,0
4,2,0.8160194807714631,0
4,3,-1.6531056553609942,1
4,1,0.16442065878013903,1
2,3,1.0071551352222514,2
3,3,-1.6357296867745588,1
5,2,-0.8068959852015947,0
3,2,0.9515520357456585,1
4,3,-1.3942037234231082,2
2,2,-1.0657979171394807,0
2,3,-1.3803029485539597,2
2,2,0.23218693626723674,1
2,1,-0.9354781527412159,2
5,3,-1.0067196239456007,1
3,3,-1.5957649590257577,1
3,3,0.10534236558625899,0
3,1,1.6657043446481496,0
4,2,-0.7443424982904275,0
4,3,-0.09969406373367763,2
4,1,1.5249589990980237,1
4,3,-1.3333878333705844,1
5,1,-0.8972510218510582,1
3,1,-0.4350502574518791,0
4,3,-1.069273110856768,0
5,1,-0.02497739881200581,0
3,1,-0.28040413703260486,2
5,2,-0.14487158205840944,2
2,3,-1.1509401632130138,1
2,3,-0.035402979963866994,0
3,2,-0.8520735035263265,1
4,1,-1.083173885725916,0
2,1,0.02541291008865658,1
3,1,-0.627923508761311,1
2,2,1.4328663655899165,0
4,3,-1.7260847234240224,2
2,2,-0.8520735035263265,2
2,1,-0.546256456405065,0
3,2,-0.059729335984876425,0
3,1,-0.12402041975468707,1
4,2,1.3633624912441753,2
3,1,-0.1778859223726365,2
5,1,1.3929016378411152,2
3,1,0.5414791771057852,0
4,3,0.9932543603531032,2
3,1,-1.423742870020048,1
5,1,0.9585024231802326,2
5,3,0.3764074755346498,2
4,1,0.9011617268449961,2
4,3,1.6153140357474873,0
4,3,0.00282415092629068,2
4,3,-0.5931715715884404,0
4,3,1.394639234699759,1
5,3,0.19395980537707908,0
5,2,-1.5071475192349375,1
2,2,-0.5549444406982827,1
5,3,0.5605927425508641,2
4,2,1.6552787634962884,0
4,1,0.727402040980643,1
5,3,0.982828779201242,2
2,1,0.8438210305097595,0
4,3,1.160063658782882,1
4,3,0.7673667687294442,0
3,1,-0.9806556710659478,0
3,2,0.021937716371369518,2
2,2,0.06885283155474485,1
4,3,-1.2187064407001114,1
5,3,-1.7399854982931706,1
2,1,0.8021187059023148,0
3,2,0.7482532032843654,2
2,2,1.7039314755383073,0
4,2,-0.7669312574527934,0
4,2,-1.4619700009102057,1
5,1,0.5675431299854382,1
2,3,-0.13097080718926118,1
4,1,1.0801342032852799,1
3,1,1.6083636483129131,0
4,3,-0.6765762208033298,1
5,2,-0.8155839694948123,0
4,3,-0.6505122679236769,1
2,3,-0.10143166059232117,2
2,1,0.12966872160726842,2
2,3,-0.6661506396514687,1
4,2,-0.457639016614245,0
4,1,0.7256644441219995,1
2,1,1.4154903970034811,1
5,2,0.9915167634944597,2
4,3,0.33470515092720504,0
2,1,1.3303481509299482,0
5,1,-0.7617184668768628,1
2,3,-0.8190591632120994,2
5,2,-0.4089863045722261,2
4,2,0.07580321898931897,0
4,1,0.0827536064238931,1
5,1,1.3147097792021565,0
2,1,-0.6783138176619734,1
5,1,-0.40029832027900847,0
2,3,-0.37075917368206845,1
3,2,-0.9007262155683453,2
4,3,0.2808396483092556,0
3,3,1.2399931142804845,0
3,1,-1.3559765925329503,2
4,2,-0.6644130427928251,1
5,3,1.0036799415049644,0
4,1,0.23739972684316735,0
2,3,0.13661910904184255,1
3,2,0.11576794673812019,0
5,2,1.5892500828678342,2
5,1,-0.8329599380812476,0
2,1,-1.2899479119044963,2
3,3,1.1861276116625352,1
5,3,-0.2543401841529519,2
5,3,1.601413260878339,2
5,2,-1.1300890009092914,0
3,1,1.4710934964800741,1
5,1,-1.0171452050974619,2
3,1,-1.6670064302301424,1
3,3,1.6743923289413674,1
2,2,-0.3863975454098602,2
2,1,-1.3107990742082185,2
4,1,1.2295675331286233,0
5,1,-1.2986358961977138,0
4,3,0.1227183341726943,0
4,2,0.5171528210847758,0
5,1,-1.1770041160926668,0
5,2,1.3824760566892542,2
4,3,-0.47327738834203675,0
4,3,-0.4159366920068002,0
4,2,-1.279522330752635,0
3,3,-1.0432091579771148,1
4,1,1.460667915328213,2
2,3,-0.18831150352449771,1
2,2,-1.2169688438414679,1
4,2,0.20091019281165318,0
4,3,-0.24043940928380364,2
3,2,-1.420267676302761,2
2,1,0.16963344935606964,1
3,2,-1.0032444302283137,0
4,2,1.398114428417046,0
4,2,1.5996756640196954,0
3,2,0.48066328705326167,0
5,2,0.5102024336502017,1
5,3,0.05147686296830954,2
2,3,-0.5288804878186297,0
2,3,0.4337481718698863,0
5,1,-0.9754428804900172,2
2,3,-0.85381110038497,0
2,2,0.12098073731405078,2
4,3,-0.08753088572317293,1
3,2,-0.5896963778711534,2
3,3,-0.5601572312742132,2
3,1,-0.9233149747307112,0
4,1,-0.97196768677273,2
4,2,-1.0814362888672726,0
3,3,0.864672192813482,0
2,2,0.33296755406856154,2
3,2,-1.3142742679255057,2
5,2,0.8455586273684031,1
5,3,1.2955962137570776,2
4,3,-1.7069711579789435,1
5,1,-0.6018595558816581,1
5,3,0.014987328936795396,1
3,2,0.557117548833577,0
2,3,-1.7469358857277448,2
3,1,-0.20742506896957655,1
4,1,1.2625818734428504,2
3,1,-0.5896963778711534,1
2,3,1.7143570566901685,1
5,2,0.6509477792003276,2
3,2,-1.46892038834478,0
3,2,0.6248838263206747,0
3,1,1.4745686901973611,1
4,2,-0.994556445935096,1
5,3,0.4545993341736087,2
3,3,1.064495831557488,1
5,3,-0.5514692469809956,1
5,3,0.04973926610966601,0
4,2,-1.642680074209133,1
3,2,-0.02497739881200581,2
3,1,-0.6209731213267369,2
4,1,-1.6635312365128554,1
4,3,-0.28040413703260486,0
5,3,-1.6704816239474294,0
5,3,-0.06667972341945055,2
4,3,-0.938953346458503,1
3,2,-1.6009777496016881,1
3,3,-0.5931715715884404,2
2,3,-1.0849114825845596,0
4,3,0.5293159990952805,0
4,3,-0.09100607944045998,0
4,1,0.8681473865307691,2
5,1,1.653541166637645,0
5,1,-0.3099432836295449,1
4,1,-0.16398514750348828,2
5,1,0.6179334388861005,2
4,2,-1.1509401632130138,0
2,2,-1.7226095297067354,0
4,3,1.7108818629728815,2
3,2,-1.4671827914861364,2
5,2,-0.49760374436304616,2
3,2,1.2799578420292859,2
5,1,-1.0571099328462632,1
2,2,-0.23696421556651656,1
2,1,-1.1665785349408055,0
5,1,0.8264450619233242,0
2,3,0.48761367448783577,2
5,2,1.597938067161052,2
3,3,0.9428640514524408,2
5,3,0.7413028158497913,1
3,1,1.067971025274775,2
5,1,0.7360900252738607,2
4,3,-0.7999455977670206,1
4,1,-0.9632797024795124,1
5,2,0.527578402236637,2
4,1,-1.3768277548366727,0
3,3,-0.19178669724178476,2
4,2,0.24956290485367205,0
4,2,-0.8937758281337712,1
2,2,-0.6557250584996075,0
3,3,0.41289700956616393,1
3,3,1.7039314755383073,0
4,2,0.2704140671573944,2
4,1,-1.427218063737335,0
4,1,0.8820481613999173,2
5,1,-1.3855157391298905,0
5,3,-1.1995928752550327,2
3,1,-1.7139215454135177,2
4,3,0.2930028263197603,0
2,1,-0.9858684616418784,1
4,3,-0.8677118752541182,0
3,3,-0.46632700090746265,1
5,1,1.1704892399347433,2
5,2,-0.8207967600707429,1
2,1,0.6109830514515264,2
4,1,0.11576794673812019,1
4,2,-0.6852642050965475,2
3,2,-0.04235336739844112,1
4,1,-0.8868254406991971,1
2,1,1.0262687006673303,2
3,3,-0.6053347495989451,1
5,2,-0.2734537495980307,2
5,3,-0.17267313179670593,0
4,3,0.5744935174200123,0
5,3,0.3833578629692239,0
5,3,0.8403458367924725,1
5,1,-0.5288804878186297,0
3,2,1.2921210200397906,2
4,3,0.246087711136385,2
5,1,-0.5236676972426991,0
2,1,0.9480768420283714,2
5,2,-0.28214173389124836,0
3,2,0.7621539781535136,1
2,3,-0.7408673045731405,2
5,3,0.753465993860296,1
2,3,0.02020011951272599,2
3,1,-1.5488498438423823,0
5,1,-1.053634739128976,0
5,3,-0.3568583988129202,1
3,2,-0.8485983098090394,1
4,1,-0.8555486972436135,0
3,3,1.0314814912432608,1
4,3,-0.6592002522168946,0
3,3,1.156588465065595,0
2,1,-1.6774320113820036,0
3,2,-1.7226095297067354,1
5,3,1.2469435017150587,1
5,2,0.4667625121841134,2
2,1,-1.3038486867736445,2
4,2,-1.6496304616437072,2
5,3,0.645734988624397,1
3,3,1.0488574598296962,0
3,1,-1.3438134145224456,1
5,1,-0.8260095506466735,1
5,3,-0.37249677054071195,0
5,3,-0.7895200166151594,1
4,1,1.6361651980512095,0
2,2,-0.9024638124269888,1
3,2,1.5579733394122508,2
2,2,0.6578981666349017,0
5,3,-0.8920382312751277,1
4,3,0.10186717186897193,0
2,2,-1.0814362888672726,2
4,2,-0.9754428804900172,0
4,3,0.14704469019370373,0
2,3,0.8472962242270466,0
2,2,-0.004126236508283443,2
4,2,0.2999532137543344,0
2,2,-0.29951770247768367,0
2,3,-0.09100607944045998,1
5,3,-1.3142742679255057,2
2,2,-0.35338320509563315,1
2,2,-1.1266138071920042,2
4,3,0.8264450619233242,2
4,1,0.8316578524992548,2
4,2,0.979353585483955,1
3,1,-0.7843072260392288,0
5,2,1.7230450409833862,0
3,1,-1.6548432522196377,1
3,3,1.438079156165847,2
5,1,1.3511993132336706,0
2,1,0.48761367448783577,2
3,3,-1.1387769852025091,0
5,2,-0.6088099433162322,0
4,3,0.11924314045540724,2
3,3,1.1305245121859422,1
3,1,0.8108066901955325,2
2,2,-1.7121839485548742,0
4,3,-1.4619700009102057,0
4,2,-1.5714386030047482,1
2,2,-1.2482455872970515,1
5,3,0.9585024231802326,2
5,3,-0.6939521893897651,2
3,2,1.1027229624476456,0
5,2,1.175702030510674,0
2,1,0.9845663760598856,2
3,3,0.4563369310322522,0
3,1,0.0375760880991613,1
3,2,-1.2187064407001114,1
3,1,-1.4133172888681869,0
3,2,0.14356949647641667,1
3,1,1.2591066797255634,0
2,2,-1.5436370532664516,0
5,2,0.3989962346970157,0
4,2,1.5909876797264777,2
4,1,0.9411264545937973,1
3,3,0.923750486007362,1
2,1,0.7117636692528513,1
2,1,-0.7287041265626357,2
2,2,1.6292148106166355,1
4,3,1.597938067161052,1
5,1,-1.3177494616427927,1
2,3,0.9428640514524408,2
2,1,0.5154152242261323,0
2,3,1.339036135223166,1
4,1,0.6248838263206747,1
2,1,-0.8624990846781877,1
5,2,-0.76519366059415,1
5,2,-0.07363011085402467,0
2,2,-0.17614832551399298,0
2,2,0.12445593103133784,0
5,2,-1.0119324145215314,0
4,1,0.5397415802471417,0
5,1,-0.91288939357885,1
5,1,1.5857748891505472,1
5,2,-0.7321793202799228,2
5,2,1.297333810615721,1
2,3,1.2156667582594751,2
5,2,-0.08753088572317293,0
3,1,-1.2882103150458526,2
5,2,0.4737128996186875,1
2,3,0.7691043655880877,2
3,2,-1.050159545411689,0
5,1,-0.46111421033153205,0
2,2,-0.18483630980721064,2
3,1,-1.6739568176647166,1
4,3,-1.4619700009102057,0
3,3,-1.4949843412244328,2
5,2,1.4085400095689071,0
2,3,0.10534236558625899,2
5,1,0.07232802527203192,1
2,3,0.24261251741909792,2
5,1,-0.5375684721118474,1
2,3,0.030625700664587172,0
2,3,1.6796051195172979,2
4,2,-0.4923909537871156,1
3,1,0.8212322713473936,0
4,1,-0.8312223412226041,1
4,3,0.360769103806858,2
5,2,-0.09274367629910352,1
5,1,0.07927841270660603,2
2,3,1.6691795383654366,0
3,1,0.48761367448783577,1
4,1,-0.26476576530481305,2
3,1,0.35729391008957095,1
3,2,1.55276054883632,0
3,3,1.123574124751368,2
2,1,0.9028993237036396,2
4,2,1.3320857477885917,2
5,2,-0.5097669223735509,0
2,3,-0.598384362164371,2
5,1,1.1218365278927245,0
2,3,1.6622291509308627,1
4,1,0.6092454545928829,0
4,1,0.7395652189911477,1
4,2,1.0193183132327561,2
4,3,1.5006326430770143,0
3,1,-0.7443424982904275,1
4,3,-0.6522498647823204,1
3,1,1.3094969886262258,1
2,3,-0.8555486972436135,2
2,1,-0.10838204802689529,0
3,1,1.6691795383654366,2
3,3,0.32775476349263094,0
4,1,-1.6600560427955682,2
4,2,0.8959489362690655,2
3,3,-0.316893671064119,2
3,1,0.5918694860064476,2
3,1,-0.06320452970216349,0
2,2,-0.014551817660144628,1
3,1,-0.8763998595473359,2
5,3,0.44243615616310394,2
5,2,-0.07710530457131173,0
2,1,0.10360476872761547,1
2,1,1.1930779990971092,1
3,2,-1.3160118647841492,0
3,2,-0.5931715715884404,1
2,1,0.7169764598287818,2
3,3,-1.1075002417469255,0
2,2,0.3486059257963533,1
3,1,0.7482532032843654,1
2,3,0.4215849938593816,2
3,3,-0.1031692574509647,0
5,1,0.02367531323001305,1
2,2,-1.427218063737335,0
4,3,-0.9858684616418784,1
2,2,-1.0849114825845596,1
4,2,1.1305245121859422,0
4,3,0.9741407949080244,2
4,3,-0.37770956111664256,2
4,1,-1.1214010166160737,0
5,2,-0.746080095149071,1
3,3,0.953289632604302,0
5,3,-0.6470370742063898,2
4,1,-1.2412951998624773,1
2,3,1.5145334179461625,0
4,2,-0.009339027084214035,1
4,3,-0.07536770771266821,2
4,3,0.7638915750121572,2
3,3,-0.16398514750348828,0
2,2,-1.7260847234240224,0
4,2,-1.0293083831079666,1
5,3,-1.7121839485548742,0
4,1,0.5449543708230723,2
3,1,0.7395652189911477,0
3,3,-0.6678882365101122,0
4,1,1.5214838053807367,2
2,2,-1.5401618595491646,2
2,3,0.2860524388851862,2
4,2,0.5779687111372994,1
4,1,-0.06841732027809408,2
5,1,1.2452059048564152,2
5,2,-0.5080293255149073,2
5,1,0.07232802527203192,0
2,3,-0.8138463726361688,1
5,2,-0.6991649799656957,2
5,3,-1.0188828019561054,1
2,3,1.0245311038086868,1
5,3,-0.6435618804891028,0
2,2,-0.772144048028724,1
5,2,-0.5288804878186297,2
4,1,-1.1474649694957266,1
2,1,0.23392453312588027,2
4,3,0.03410089438187423,1
4,3,-0.2717161527393872,0
4,3,0.44764894673903455,1
2,1,-1.6044529433189754,0
2,3,-1.6061905401776189,2
4,1,-1.5210482941040857,0
4,3,-0.15182196949298357,2
5,2,0.8872609519758479,2
5,1,1.3737880723960365,1
5,3,1.5666613237054683,1
3,1,-0.035402979963866994,0
4,3,0.35034352265499685,2
3,1,-1.7434606920104578,1
5,3,0.9724031980493808,2
4,3,-1.6444176710677765,0
3,1,1.2677946640187812,1
3,2,0.14356949647641667,0
3,3,0.5536423551162899,2
2,1,1.241730711139128,1
4,1,-0.5532068438396391,1
5,1,0.6891749100904854,1
5,2,-0.6887393988138346,0
2,2,-0.24217700614244717,2
4,3,1.5962004703024084,1
4,1,0.9168000985727879,2
3,2,-0.6383490899131722,1
4,3,1.5666613237054683,0
4,1,1.5597109362708943,2
4,3,-1.1422521789197961,1
